"014643";"1";"0";"611406837";"66.96764374";"31.02885628";"Капраево";"";"";"";"halt";""
"014658";"1";"0";"611406764";"66.97021484";"30.96684647";"62 км";"";"";"";"halt";""
"014677";"1";"0";"1619940812";"66.97689056";"30.63713455";"Войта";"";"";"";"halt";""
"014681";"1";"0";"1619941226";"66.95991516";"30.47349358";"93 км";"";"";"";"halt";""
"014709";"1";"0";"1041162860";"66.96334076";"30.34160614";"Алакуртти";"";"";"";"station";"014709"
"014802";"1";"0";"276765074";"67.08102417";"32.26621628";"Белое Море";"";"";"";"station";""
"014817";"1";"0";"1529424155";"67.10503387";"32.25590897";"1157 км";"";"";"";"halt";""
"014821";"1";"0";"937914242";"67.14672852";"32.27391434";"Проливы";"";"";"";"halt";""
"014906";"1";"0";"276766465";"67.15992737";"32.41931915";"Кандалакша";"";"";"";"station";""
"014906";"1";"0";"1652244511";"67.16027069";"32.41927719";"Кандалакша";"";"";"";"station";""
"014930";"1";"0";"1421752670";"67.24208832";"32.42760468";"Плесозеро";"1182 км";"";"";"station";""
"014944";"1";"0";"276767088";"67.27738953";"32.45306396";"1186 км";"";"";"";"halt";""
"014959";"1";"0";"1529392922";"67.29837036";"32.47212982";"1189 км";"Нивский";"";"";"halt";""
"015102";"1";"0";"276767255";"67.31719971";"32.49818039";"Пинозеро";"";"";"";"station";""
"015114";"1";"0";"1616428107";"67.34902954";"32.29129028";"Червас";"";"";"";"station";""
"015133";"1";"0";"632002408";"67.49337769";"31.90648651";"Уполокша";"";"";"";"station";""
"015152";"1";"0";"1624802230";"67.57423401";"31.38875198";"Калюжный";"Колюжный";"";"";"halt";"015152"
"015203";"1";"0";"1616846887";"67.58135223";"31.14246368";"Ёна";"";"";"";"station";""
"015307";"1";"0";"1616840669";"67.48883057";"30.84159279";"Куропта";"";"";"";"station";"015307"
"015400";"1";"0";"1245464207";"67.54933167";"30.48161125";"Ковдор";"";"";"";"station";""
"015504";"1";"0";"935558807";"67.3732605";"32.48715973";"Полярные Зори";"";"";"";"station";""
"015519";"1";"0";"937914035";"67.41060638";"32.61083984";"Восточная Губа";"";"";"";"halt";""
"015608";"1";"0";"276768726";"67.44264984";"32.77815247";"Африканда";"";"";"";"station";""
"015612";"1";"0";"935513726";"67.43166351";"32.99613953";"Хабозеро";"";"";"";"halt";""
"015627";"1";"0";"3239488020";"67.45959473";"33.18735123";"Питкуль";"";"";"";"station";""
"015627";"1";"0";"935513730";"67.46199036";"33.18661499";"Питкуль";"";"";"";"halt";""
"015631";"1";"0";"635753172";"67.56429291";"33.36976242";"Апатиты 1";"";"";"";"station";""
"015646";"1";"0";"3416154016";"67.60188293";"33.3707962";"1268 км";"";"";"";"halt";""
"015650";"1";"0";"480559424";"67.54483795";"33.39930344";"Апатиты Сортировочная";"";"";"";"station";""
"015650";"1";"1";"39994506";"67.54579163";"33.39950943";"Апатиты Сортировочная";"";"";"";"station";""
"015716";"1";"0";"477551224";"67.57054138";"33.41749191";"3 км";"";"";"";"halt";"015716"
"015735";"1";"0";"1528721636";"67.56421661";"33.49764633";"7 км";"";"";"";"halt";""
"015740";"1";"0";"944690286";"67.55553436";"33.60859299";"12 км";"";"";"";"halt";"015740"
"015805";"1";"0";"944690549";"67.56141663";"33.62521362";"Титан";"";"";"";"station";""
"016009";"1";"0";"1194364378";"67.5922699";"33.42062378";"Апатиты-2";"";"";"";"station";"016009"
"016013";"1";"0";"3416157742";"67.52567291";"33.38109589";"1256 км";"";"";"";"halt";""
"016121";"1";"0";"937914065";"67.67416382";"33.21173477";"Хибины";"";"";"";"station";""
"016136";"1";"0";"937914067";"67.76690674";"33.18967056";"Нефелиновые Пески";"";"";"";"station";""
"016140";"1";"0";"937914133";"67.8522644";"33.25865173";"Имандра";"";"";"";"station";""
"016155";"1";"0";"1375018575";"67.81730652";"33.20023346";"1297 км";"";"";"";"halt";""
"016210";"1";"0";"267213786";"67.87563324";"33.29347229";"1303 км";"";"";"";"halt";""
"016225";"1";"0";"631467967";"67.94339752";"33.33468246";"Рудный";"";"";"";"halt";""
"016231";"1";"0";"937914258";"67.99667358";"33.39471054";"Куна";"";"";"";"station";""
"016244";"1";"0";"267213737";"68.04699707";"33.36455536";"Ягельный Бор";"";"";"";"station";""
"016259";"1";"0";"3416148006";"68.10614014";"33.31914139";"1333 км";"";"";"";"halt";""
"016308";"1";"1";"149407001";"68.13603973";"33.31344223";"Оленегорск";"";"";"";"station";""
"016308";"1";"0";"2001649838";"68.13611603";"33.31286621";"Оленегорск";"";"";"";"station";""
"016314";"1";"0";"1529240690";"68.08947754";"33.27084351";"6 км";"";"";"";"halt";""
"016329";"1";"0";"1529240687";"68.04249573";"33.21574402";"12 км";"";"";"";"halt";"016329"
"016333";"1";"0";"1529240688";"68.02867889";"33.14848328";"16 км";"";"";"";"halt";"016333"
"016348";"1";"0";"1529240689";"67.98519897";"32.98561478";"25 км";"";"";"";"halt";""
"016403";"1";"0";"606432976";"67.95163727";"32.87471008";"Мончегорск";"";"";"";"station";""
"016600";"1";"0";"986042300";"68.27274323";"33.32515335";"Лапландия";"";"";"";"halt";""
